dataset,series_length,n_instances,n_classes,log_series_length,log_n_instances,class_centroid_distance,normalized_centroid_separation,variance,mean_abs_diff,mean_abs_second_diff,spectral_entropy,spectral_centroid,low_freq_energy_ratio,spike_ratio,zero_crossing_rate,acf_lag1,acf_lag5,acf_lag10,skewness,kurtosis
CBF,128,930,3,4.859812404361672,6.836259277277067,7.256496377330777,0.9257004707455565,1.00000002082958,0.4940597497968264,0.8533266709696862,2.044855144375424,0.06344223485351182,0.8227140098306476,0.00582997311827957,0.1315976631953264,0.7892029638543233,0.6616021944460186,0.4945250565719399,0.26556980735574987,-0.6350985982067766
Car,577,120,4,6.359573868672378,4.795790545596741,7.357255747789637,1.0661752577505015,1.000000011920929,0.02658588996467491,0.007547913126957914,0.3362431823691395,0.003766482050273562,0.9998781405340976,0.0,0.007349537037037039,0.9995755589944247,0.9909936700133872,0.9664649000740676,-0.06709323061019662,-1.2483905381439115
Chinatown,24,363,2,3.2188758248682006,5.8971538676367405,804.9517090336439,1.2104392132359763,1.0000000126434094,0.2806944317972036,0.27352628871264867,0.4760406436233132,0.05375693756511465,0.9107599226344535,0.0,0.08168642951251646,0.9248269817322389,0.41771223415778985,-0.5790526993276252,0.20566860534255038,-1.5661757064189916
ChlorineConcentration,166,4307,3,5.117993812416755,8.36822903827628,0.6163513627518032,0.11114819447673176,0.9999999914198097,0.4121586806416539,0.6282885934468181,3.297735113054068,0.0886358214567091,0.7484031969788602,0.03226325315191576,0.20005769325481418,0.7861187520954849,0.26927963648961484,0.16854738522057489,1.7810873911766603,4.927322634075514
CinCECGTorso,1639,1420,4,7.402451520818244,7.259116128097101,6.738567704611843,0.16795804406951592,1.0000000159085636,0.02843911735878759,0.018707578898158293,3.260015118497836,0.007855216864436779,0.9991355808811581,0.030690304118794528,0.015194586321346886,0.9972968727732883,0.9463029963549835,0.8248147103004939,-0.39385604700269045,23.56078604171398
Coffee,286,56,2,5.659482215759621,4.04305126783455,1.7363325367063893,1.3194279366481445,1.0000000298023224,0.06029962548719985,0.038104692374223044,1.5891993360606993,0.009824888971467934,0.9949834919141904,0.0,0.015538847117794487,0.9961234463815636,0.9336044773177423,0.8196842949948525,-0.35568355274256075,-0.8561167955541755
Computers,720,500,2,6.580639137284949,6.2166061010848646,2.828209292593932,0.10953510500306068,1.0000000265836715,0.16913676923140883,0.32412673768401146,3.0711986690991857,0.04364970621462294,0.8871147473615946,0.03339166666666667,0.06303477051460361,0.8640987903537607,0.74278313476749,0.6183534645228108,3.165429862989211,18.70038743183233
CricketX,300,780,12,5.707110264748875,6.660575149839686,7.483536722019098,0.45968186264567656,0.9999999679051913,0.18786727565412337,0.25879447613006984,2.4695081013969484,0.03986080119384033,0.9047136781998613,0.023517094017094016,0.056457422176485715,0.8968380734199345,0.6695594458118467,0.4561534838506108,1.0276077368438161,5.07455379375032
CricketY,300,780,12,5.707110264748875,6.660575149839686,9.441043790716014,0.6043323038014186,0.999999966376867,0.1732128651955953,0.2309241943538953,2.3927197189910117,0.030672487135370744,0.938453139867319,0.02394871794871795,0.059150158648486405,0.9335231320583462,0.7227221003885513,0.4731812504945549,-0.6986573363974151,2.3480619332276365
CricketZ,300,780,12,5.707110264748875,6.660575149839686,7.494000612157761,0.4603909555638435,0.99999996309097,0.18726342937503104,0.25692236659427486,2.4692975397461914,0.039790989194980975,0.9049427464339476,0.023388888888888886,0.05562987736900779,0.8971964453523499,0.669109120003161,0.4557991966042765,1.0245827966572882,5.060727905132347
Crop,46,24000,24,3.8501476017100584,10.085850775128717,1.669322892457498,2.4971558893034724,1.0000000046690305,0.3749896400983756,0.453838792414094,1.5633882808597837,0.07583791315685907,0.805264112361356,0.010470108695652175,0.1414009259259259,0.8243584608365326,0.32378605544029476,-0.11764265452401326,-0.021127479570012195,-0.20404555492664941
DiatomSizeReduction,345,322,4,5.846438775057725,5.777652323222656,3.3857281135947694,1.5436575181800658,1.000000064047227,0.0368944809581182,0.007290914660877901,0.16262653343130476,0.006047014949993136,0.9999397318815963,0.0,0.011754297269969665,0.9991766178395135,0.9799662689151801,0.9196404512620674,0.23859987925884144,-1.2596642871010537
DistalPhalanxOutlineAgeGroup,80,539,3,4.394449154672439,6.29156913955832,1.751121633194795,1.10847262271566,0.9999999732387309,0.16206199874849178,0.0835941752802463,1.274888529367931,0.026780145167184306,0.9892478077037576,0.0,0.0599798031986097,0.9778991896401991,0.6457645156536698,0.20520780881658343,0.17881191354460682,-1.4063418723597418
DistalPhalanxOutlineCorrect,80,876,2,4.394449154672439,6.776506992372183,0.6010870558256902,0.26556189557377324,0.999999974484313,0.16271033817604524,0.08826094718658489,1.2683943801910411,0.0265757204873565,0.9888756446525376,0.0,0.05850817871799319,0.9779564713364222,0.6526102455607143,0.22408345899689242,0.17619124216746818,-1.3827301631289493
DistalPhalanxTW,80,539,6,4.394449154672439,6.29156913955832,1.742413380497841,1.2476843967372715,0.9999999732387309,0.16206199874849178,0.0835941752802463,1.274888529367931,0.026780145167184306,0.9892478077037576,0.0,0.0599798031986097,0.9778991896401991,0.6457645156536698,0.20520780881658343,0.17881191354460685,-1.406341872359742
DodgerLoopDay,288,144,7,5.666426688112432,4.976733742420574,99.72599382387249,0.9524556989809908,1.0000000033113692,0.41872224273780984,0.7206857490042845,2.004135255304652,0.04514948614993777,0.8708396479826982,0.004557291666666667,0.15084204413472707,0.8424440222279339,0.7953320477212136,0.7316292365885825,0.07821307096358308,-0.7814901988554013
DodgerLoopGame,288,144,2,5.666426688112432,4.976733742420574,57.61597563842781,0.4620764268313206,1.0000000033113692,0.41872224273780984,0.7206857490042845,2.004135255304652,0.04514948614993777,0.8708396479826982,0.004557291666666667,0.15084204413472704,0.8424440222279339,0.7953320477212135,0.7316292365885825,0.07821307096358308,-0.7814901988554015
DodgerLoopWeekend,288,144,2,5.666426688112432,4.976733742420574,139.93449671864627,1.268363134347276,1.0000000033113692,0.41872224273780984,0.7206857490042845,2.004135255304652,0.04514948614993777,0.8708396479826982,0.004557291666666667,0.15084204413472707,0.8424440222279339,0.7953320477212136,0.7316292365885825,0.0782130709635831,-0.7814901988554014
ECG200,96,200,2,4.574710978503383,5.303304908059076,4.682615079619424,0.8169285048630847,1.0,0.21290282923728227,0.26167990297079086,1.6717528391561824,0.035346324563001734,0.915965853343799,0.014583333333333335,0.07310526315789474,0.9400492256020699,0.6981303380826511,0.3636308868857224,-0.130688829587472,0.38704051681257207
ECG5000,140,5000,5,4.948759890378168,8.517393171418904,6.879884946230581,0.9466220080420598,0.9999999994516373,0.150562150464952,0.13786470389142633,2.1793198857289813,0.03643641865289054,0.9446247462311097,0.040015714285714286,0.04676258992805756,0.9529938930604421,0.6117555782833438,0.2831260707533502,-1.6979262729417766,4.890505525047847
ECGFiveDays,136,884,2,4.919980925828125,6.785587645007929,3.3173596406927133,0.4253090228548971,1.0000000218460463,0.1808227478311612,0.1617846719549792,2.9502002868997828,0.06696391708336526,0.74546064934607,0.039168552036199095,0.07870789341377578,0.8601702339539528,0.16692271588241644,0.08553137653598214,-2.3424008004171446,15.165275195401856
EOGHorizontalSignal,1250,724,12,7.1316985104669115,6.586171654854675,4729.544859462723,1.739189216982807,1.0000000037870354,0.011484645050435805,0.01174872854817144,1.7726141070468886,0.003423837185125838,0.9985116202435466,0.024662983425414366,0.003160539481308803,0.9993022890400183,0.9890211975442714,0.9632510278312922,0.4128291025437892,1.3110185011861888
EOGVerticalSignal,1250,724,12,7.1316985104669115,6.586171654854675,3699.0734604257395,1.051957918627621,1.0000000018111908,0.013085667846289603,0.01389079029769611,1.906052709592521,0.003891929085429257,0.9985536112597333,0.02652707182320442,0.004140328837655759,0.9991348235631419,0.9842989671669249,0.9487678363754878,0.6558619836204901,3.3111043269582145
Earthquakes,512,461,2,6.240275845170769,6.135564891081739,2.741228014907439,0.12171372605250197,1.0000000142223664,0.7123770514046551,1.3947133265451856,5.113770443098101,0.24016845661601413,0.23026742582466395,0.0355545010845987,0.2710562845171944,0.04756378697222308,0.01554964395214392,0.013388914613713995,2.0835794375576873,3.6281046713134035
ElectricDevices,96,16637,7,4.574710978503383,9.719444514843833,2.404933126656817,0.2536865391366111,0.9999999982230027,0.5316621401413443,0.9650568589646509,2.727696836662584,0.1859252496908703,0.39772407102125246,0.024005855422652322,0.20948108686092828,0.30631526507766976,0.06707955798822181,0.03933440625234991,3.088560955268951,17.057747784600426
EthanolLevel,1751,1004,4,7.468513271496337,6.912742820493176,0.6898864754535142,0.131934665146119,1.0000000274276353,0.005018923478479315,0.002555326225288932,0.45963125466400856,0.0007300448833769834,0.9999930644549075,0.0,0.001339783722253842,0.9999679423097447,0.9993445066326155,0.9975147883923065,0.4839577370711063,-1.4194351139893253
FaceAll,131,2250,14,4.882801922586371,7.719129840906732,6.842886310021758,0.7513557644436764,1.0000000105433995,0.41191243289576635,0.3449914240952995,2.842807040409784,0.0931283020485821,0.6962301661430816,0.023745547073791347,0.1811042735042735,0.8107321157672486,-0.2596514738200738,-0.13760798891787,0.4788466359281387,2.8220258693827693
FaceFour,350,112,4,5.860786223465865,4.727387818712341,14.364712016737405,1.1284061177699423,1.0000000505575113,0.18447248730808496,0.3194668633597238,2.891828419133954,0.043516695520174085,0.9614955572065493,0.028903061224489796,0.07981989357347523,0.9305669603421892,0.38303728896107625,-0.21692078377411042,0.46124282266764993,1.6582580052304254
FacesUCR,131,2250,14,4.882801922586371,7.719129840906732,6.842886310021758,0.7513557644436764,1.0000000120268928,0.4119124321010378,0.344991424108545,2.8428070403284487,0.09312830205031548,0.6962301661675749,0.023745547073791347,0.1811042735042735,0.8107321157289269,-0.25965147383440235,-0.1376079888596666,0.4788466337600982,2.8220258901028257
FiftyWords,270,905,50,5.602118820879701,6.80903930604298,14.413019738284087,1.2818655339516467,1.0000000162019256,0.0663210668966421,0.01607868647378437,1.756020334543339,0.013964379747576151,0.9983307241130709,0.033443830570902396,0.027090307872414707,0.9931321876340938,0.8598419629948915,0.5999435752450614,1.440861397523491,1.8528655502170508
Fish,463,350,7,6.139884552226255,5.860786223465865,4.312077660604983,1.0532309331451888,1.000000024352755,0.031097822466066904,0.00459131744025009,0.3255031245467361,0.004956381619799413,0.9989940162038722,6.170934896636841e-06,0.008930117501546073,0.9982257064079165,0.9851865864581796,0.9460905731022573,0.20235903863448446,-0.9069184147860339
FordA,500,4921,2,6.2166061010848646,8.501470230951002,0.6097156696959571,0.027301689099759302,0.9999999398381892,0.24427936954835983,0.09349685138762542,2.522163978353224,0.047244462134563084,0.9757264664564479,0.010782767730136152,0.0969604317352445,0.9517505450771746,0.12718743393069948,-0.6053049723222789,0.006658609490839051,-0.1023300733134571
FordB,500,4446,2,6.2166061010848646,8.399984990510696,0.687322749662812,0.030775697142920135,0.9999999396982249,0.2586370282113096,0.10415060674160839,2.7331424060806757,0.05039650157501441,0.9726848135998367,0.013263157894736841,0.10412818439397914,0.9454616802112384,0.03513210673943586,-0.6169326088492629,-0.0032336191864685703,0.07202506152425357
FreezerRegularTrain,301,3000,2,5.71042701737487,8.006700845440367,7.0400576074655685,0.9572696050252083,0.999999978641669,0.022801293274077275,0.044225142735987905,1.4774756708867574,0.01229801754213902,0.9816286808697671,0.0002502768549280177,0.006313333333333332,0.9823109402105056,0.9103307303032994,0.8160135893912347,-0.7406268410964547,-0.6073871498950028
FreezerSmallTrain,301,2878,2,5.71042701737487,7.965198290612176,7.063155827456449,0.9621666457890028,0.9999999787096683,0.022790936336032606,0.04419828440717022,1.4775149258453442,0.012304096098787694,0.9816050736783333,0.00023087276832610317,0.006300671762798239,0.9822925921994209,0.910297716611508,0.8160103299039888,-0.7402852275011919,-0.5953476341256253
Fungi,201,204,18,5.308267697401205,5.3230099791384085,163.12441372858493,6.781657748604671,1.0000000052592333,0.06789587757678009,0.0251641900771681,2.2673851585103435,0.02186043093309585,0.9964484332311924,0.04228855721393034,0.015196078431372547,0.9833500055341104,0.6805744283109437,0.3078900332344205,3.128022203172911,10.380290780504772
GestureMidAirD1,360,338,26,5.8888779583328805,5.82600010738045,966.2410603677001,1.6417395113374895,1.0000000081118747,0.03656846813350563,0.036291262090823354,1.824183749161623,0.012726020363327858,0.9864694892072966,0.02770381328073635,0.2590529247910864,0.9900513289948306,0.9298059022382417,0.8148846547126585,0.054595066701942814,2.150049974359866
GestureMidAirD2,360,338,26,5.8888779583328805,5.82600010738045,792.7343519452735,1.2404984568316328,1.0000000125205024,0.039438052229671436,0.03902405705413169,1.7967098416071308,0.012081530092136495,0.9891087470723998,0.02809007232084155,0.041197606764352,0.9915031584171302,0.9307435820236051,0.8068996526715826,-0.15742341427941245,1.9150123047823342
GestureMidAirD3,360,338,26,5.8888779583328805,5.82600010738045,616.3662015821373,0.7248640446869618,0.9999999966494431,0.039708775024552494,0.04319166525311151,1.8835339464299408,0.012865766389138156,0.9863870242475007,0.030177514792899405,0.18151176014900033,0.9902407314791644,0.9262393445485705,0.8039155167697749,0.17994715037972767,2.4442152917884807
GesturePebbleZ1,455,304,6,6.1224928095143865,5.720311776607412,87.54811072349986,0.9806101131238614,1.0000000205871307,0.14087889880236043,0.1711957199302943,3.7637446708756266,0.06628212170652224,0.7580300395236673,0.024999999999999998,0.28217742870391843,0.8264448546405553,0.4934496884868372,0.3934145223403239,3.046172366678881,24.30741868426297
GesturePebbleZ2,455,304,6,6.1224928095143865,5.720311776607412,87.54877537258274,0.9806316570058273,1.0000000123522783,0.14078931226149985,0.1710450219382581,3.7639078114002813,0.06627923607242303,0.7580125208262355,0.02502168883747831,0.28137317412473917,0.8264550383337206,0.49349515482139633,0.39341496201007936,3.045999941350115,24.306812136903137
GunPoint,150,200,2,5.017279836814924,5.303304908059076,2.6132310365795495,0.4896608729046484,1.0000000321865081,0.037197289112955334,0.014623440506402402,0.6906798199691476,0.009412644957078907,0.9989951912679836,3.3333333333333335e-05,0.013758389261744965,0.9964414242296283,0.9423919380150261,0.7982079466998826,0.4810427823219381,-1.1377485092019406
GunPointAgeSpan,150,451,2,5.017279836814924,6.113682179832232,1431.48824067743,0.4538951728279899,0.9999999945813959,0.03870126329560634,0.014966991643303645,0.7256629166618848,0.00956740516011169,0.9986146250344069,0.00016260162601626016,0.01444961978600872,0.9963707635371769,0.9390883800256756,0.7933279119950062,0.6692658206787958,-0.9389154843092457
GunPointMaleVersusFemale,150,451,2,5.017279836814924,6.113682179832232,2389.4971339252106,0.7937624382731199,0.9999999945813959,0.03870126329560634,0.014966991643303645,0.7256629166618849,0.00956740516011169,0.9986146250344069,0.00016260162601626016,0.01444961978600872,0.9963707635371769,0.9390883800256757,0.7933279119950062,0.6692658206787958,-0.9389154843092457
GunPointOldVersusYoung,150,451,2,5.017279836814924,6.113682179832232,5513.329640093008,3.0166511104566633,0.9999999945813959,0.03870126329560634,0.014966991643303645,0.7256629166618848,0.00956740516011169,0.9986146250344069,0.00016260162601626016,0.01444961978600872,0.9963707635371769,0.9390883800256757,0.7933279119950062,0.6692658206787958,-0.9389154843092457
Ham,431,214,2,6.068425588244111,5.3706380281276624,3.5966209294479428,0.41487264879966385,0.9999999802246272,0.1155464432298023,0.05333504414133658,2.987911332596342,0.026324052958006366,0.9858794942793754,0.039150421753366436,0.04383829602260378,0.9756904137319842,0.5975409356006993,0.20791867177914738,2.3393014254327427,7.0722402867434555
HandOutlines,2709,1370,2,7.904703913873747,7.223295679562314,8.977143387745416,0.8294501876006123,1.0000000080052953,0.0068096849392678075,0.0020399811871377005,1.3038587144526124,0.0008175499178770201,0.9999967859200365,0.000657985142792476,0.0034189047860354294,0.99997278999226,0.9993669953650508,0.9974902485279996,-0.7301689496679149,-0.1750814506704546
Haptics,1092,463,5,6.996681488176539,6.139884552226255,7.717817621332396,0.529636836702288,1.0000000229149606,0.033076872886208815,0.028441502182637836,1.6900599144527881,0.01441460744879191,0.9446239457163405,0.0025989129660835917,0.01103669726586859,0.9776788762636852,0.9522221841349647,0.9456444498250804,-0.15858004246077323,4.029181151604409
Herring,512,128,2,6.240275845170769,4.859812404361672,1.2035610694877539,0.26061141430700474,1.0000000083819032,0.0328013310499955,0.009515173529507592,0.8617544185322566,0.004750015882233554,0.9998799962445133,0.0,0.008561643835616438,0.9993079671107354,0.9842534253295968,0.9423767903256113,0.21223922674278622,-1.187122142167281
HouseTwenty,2000,159,2,7.601402334583733,5.075173815233827,14725.145604635554,0.42604439326914884,1.0000000067476957,0.09335102178390671,0.1820355476401512,3.852930849927813,0.03454203821252314,0.9096392643744078,0.04160062893081762,0.030279290588690576,0.9009819610508999,0.7238409536161914,0.5839006598528474,2.1537945278843913,5.654519640660948
InlineSkate,1882,650,7,7.5406215286571525,6.478509642208569,9.92076473628346,0.3449577104841937,1.0000000248505518,0.013902067249784102,0.018575048602830904,1.4494916402491387,0.00129482834122779,0.9997550918774103,0.020896754679964033,0.005151106203737783,0.999814308034085,0.9986860603608725,0.995402642423612,0.9132179103070224,0.49307114673183144
InsectEPGRegularTrain,601,311,3,6.400257445308821,5.7430031878094825,45.08954554186246,26.998455628301627,1.0000000011499288,0.0829774865527245,0.12459999856530087,1.431601901827998,0.00772614985971097,0.9870067347504285,0.007543697267683549,0.02347802786709539,0.9893317764431482,0.9501782698283071,0.9105039842825633,-0.3220149536715354,-0.6656855556493628
InsectEPGSmallTrain,601,266,3,6.400257445308821,5.58724865840025,45.1918182482568,26.494502573197128,1.0000000008963104,0.0818405255003083,0.12290073728847101,1.417511182500566,0.007620623054055487,0.9871013235757815,0.007731475110404964,0.022969924812030078,0.9894338708642899,0.9508193816178323,0.9121657965698676,-0.31726515451946286,-0.6624849307114323
InsectWingbeatSound,256,2200,11,5.54907608489522,7.696667081526462,13.795455625458617,1.269801920650807,1.0000000063397667,0.08391846329143102,0.038071212679232386,2.3659378649876834,0.023890807715579717,0.9927463663426807,0.04384765625,0.0297789661319073,0.9823033860543997,0.6749580846180705,0.2575725391375369,2.969108982289357,9.602268791169058
ItalyPowerDemand,24,1096,2,3.2188758248682006,7.00033446027523,1.9316483599995522,1.0624058795009514,0.9999999933651764,0.35047349800104205,0.35262218800230616,0.9140942280692209,0.06736095200646067,0.913147973297307,0.0006843065693430657,0.12555537924468424,0.8885789269763811,0.001672482395617144,-0.1447565572800871,-0.2098881530788237,-1.050731982763038
LargeKitchenAppliances,720,750,3,6.580639137284949,6.621405651764134,3.876642510811894,0.1458838242498548,1.000000020345052,0.0719463348860542,0.11965671299397945,4.169133228569733,0.055733264649384676,0.8503200703254885,0.026314814814814815,0.01807510431154381,0.8589291934848818,0.45304824847620706,0.2368100543372111,7.316192404502846,67.72434864446733
Lightning2,637,121,2,6.45833828334479,4.804021044733257,7.80319673386086,0.38078023873213945,1.0000000044334034,0.1443005289790059,0.2183434154745961,3.049911177016492,0.04243226912958562,0.8603095322429363,0.029152665516301874,0.064868236394823,0.8758806752123797,0.663165308592456,0.5905531765785935,5.031649179018921,55.919423736394606
Lightning7,319,143,7,5.768320995793772,4.969813299576001,10.328251757418533,0.7893786311185661,1.0000000087531296,0.20177985180716415,0.3285823583707109,2.7792974691303654,0.0579455028567624,0.8185691241911341,0.027884341363965188,0.08752254035272902,0.8105478174730698,0.6375738493456387,0.5592199752251419,3.8381388246383192,31.940721834883075
Mallat,1024,2400,8,6.932447891572509,7.783640596221253,11.516304991447162,2.6327786701209646,1.0000000041226547,0.031148879723623395,0.009861590309883468,2.081066938892943,0.004895748394018187,0.9981222904808081,0.0004500325520833333,0.008048224177256435,0.9975848341160628,0.9714547449584662,0.9213151586843927,0.49790074743002094,-1.169204886356246
Meat,448,120,3,6.1070228877422545,4.795790545596741,0.7659860751974245,2.7081980792696054,0.9999999831120173,0.025178156234323977,0.009741685648138324,1.6299457568250328,0.006289202323110373,0.9980583309441042,0.045647321428571426,0.00976882923191648,0.9989766705115831,0.9780185647109721,0.9171863640510202,1.3068618380983208,2.2026649243578187
MedicalImages,99,1141,10,4.605170185988092,7.040536390215956,6.395974743307848,1.2292472575196596,1.0000000414777284,0.13422491842200107,0.08056873121651055,2.044664549947951,0.044784143798928824,0.8898629077142701,0.038925627882683105,0.04612853029029315,0.9395797553965136,0.5137404748805455,0.4063316271127219,2.2765874828421273,6.707330477437818
MelbournePedestrian,24,3457,10,3.2188758248682006,8.148445666243235,4651.251771466778,3.210671061826217,1.0000000045690571,0.3890660361752953,0.4616724449989249,0.8403927328439934,0.07401945472620722,0.8281229374039784,0.00672548452415389,0.1315918552150017,0.834418995915315,0.15631799676564648,-0.4735149511844752,0.49740758201111873,-0.7724080813533836
MiddlePhalanxOutlineAgeGroup,80,554,3,4.394449154672439,6.318968113746434,1.3303825537109304,1.2661012524086004,0.9999999798807426,0.14393523391941393,0.06568560170998212,1.1667273144512242,0.02400505367980676,0.9947700830952229,0.0,0.05067860896586391,0.9833046915725835,0.69643854509802,0.24940339268934592,0.2250243481018138,-1.468901883399384
MiddlePhalanxOutlineCorrect,80,891,2,4.394449154672439,6.79346613258001,0.23815046093296333,0.17336254686124822,0.9999999773221385,0.14278079795114923,0.06503267735075603,1.1591401316986618,0.023842533062096466,0.9949280040087811,0.0,0.050689738453451545,0.9835969807281965,0.7003154024262809,0.25558950578569367,0.22630251219265088,-1.4739366342670492
MiddlePhalanxTW,80,553,6,4.394449154672439,6.317164686747284,1.1563235712068582,1.0801176326852995,0.999999980059929,0.14391812078560454,0.06567539197896316,1.1667413506304287,0.02400663806522794,0.9947655902042226,0.0,0.05067869160162061,0.9833035523552395,0.6964379444485285,0.2493311976917299,0.22503673106795727,-1.4689387380815289
MixedShapesRegularTrain,1024,2925,5,6.932447891572509,7.98139158158007,24.69904366331737,1.1880390449716869,1.0000000066023607,0.02228932117072181,0.007605063199547207,1.1966766853518018,0.002993624638320494,0.9998867761473939,0.004404380341880342,0.007866923995956253,0.9996465685421105,0.9926694003008506,0.973921141962706,-0.13463971752693224,-0.6497697052491178
MixedShapesSmallTrain,1024,2525,5,6.932447891572509,7.8343923029104365,24.769850864062242,1.1989640767261303,1.0000000061611138,0.02231034401914861,0.007584082412160011,1.1956543696107813,0.0029942920608779094,0.9998871455933448,0.004548267326732673,0.007878594311044007,0.9996461177553442,0.9926550085880103,0.9738968444972125,-0.1406431121645205,-0.6421461571775116
MoteStrain,84,1272,2,4.442651256490317,7.149131598557407,4.444581703851157,0.7536219298185515,0.9999999465338839,0.19634019041070774,0.27255801573020855,1.9355345199650544,0.0733436766286815,0.8103714933059006,0.00890985324947589,0.0563290899446844,0.7884588640999425,0.5707785593728683,0.28800534207108647,-0.737306056246639,4.344719109011477
NonInvasiveFetalECGThorax1,750,3765,42,6.621405651764134,8.233768709217097,8.632086771684206,2.7454803366123453,1.0000000521322963,0.036184872570602225,0.014829376625987994,2.6186745325016227,0.008751872819060121,0.9994678705727508,0.03361699867197875,0.01118871199669502,0.9970632749909203,0.9303493740957604,0.7579000109005944,0.49564055717364247,2.917842491029728
NonInvasiveFetalECGThorax2,750,3765,42,6.621405651764134,8.233768709217097,9.791557188598667,3.2576551723650033,1.000000050960784,0.03310410926096231,0.012209070618864233,2.570936762071611,0.008310097577210787,0.9995733300837979,0.03087277556440903,0.009963882786610569,0.9973481895186612,0.9373486723909459,0.7812229592157429,0.744686345121195,2.405263010057668
OSULeaf,427,442,6,6.059123195581797,6.093569770045136,7.400061426589159,0.3988423388589186,1.0000000125412487,0.0767773391501936,0.03107823082140533,1.6616412537432554,0.010470804514745321,0.9988564461700441,0.007375459641612006,0.02888598559683895,0.9960755784168629,0.9209348277185468,0.738701501128751,0.0690777314239998,-0.322817299050242
OliveOil,570,60,4,6.3473892096560105,4.110873864173311,0.2700257464823182,1.6365970200976874,0.9999999821186065,0.04091419919083516,0.013472249063973625,2.2498188157223584,0.009141303067662218,0.9994094438182977,0.04529239766081872,0.014118336262448739,0.9957343318632895,0.9110491611145969,0.7453058190573948,1.514463083717365,2.0724017680632447
PLAID,1345,1074,11,7.204892510204673,6.980075940561763,644.9918807524464,1.0990291775684777,1.0000000054942828,0.25615098504644424,0.38962515218797344,3.9937200587956285,0.08921428547029495,0.6749590086658658,0.035869798481166885,0.406933082823446,0.6927804953531209,0.8229062292685666,0.7224232201915434,-0.3386271470382146,29.328599888376594
